case_id,asset_id,display_key,lens_id,title,publication_date,earliest_priority_date,applicants,owners,inventors,jurisdiction,kind,legal_status,cpc_classifications,ipcr_classifications,url,match_score,ri_relevance_reason,source_type,mocked,confidence_0_1
auto_avco_corp_critical_curvature_equal_fiber_having_less_optic,asset_ef70f8931903,WO 1993/004350 A1,075-878-933-652-091,OPTICAL FIBER STRAIN TRANSDUCER HAVING A RADIUS OF CURVATURE EQUAL TO OR LESS THAN A CRITICAL RADIUS OF CURVATURE,1993-03-04,1991-08-25,AVCO CORP,,HOUGHTON JAMES RICHARD;;WILSON DALE ALAN;;WOOD ROBERT LEE;;TAY ANDREW KHUNG-CHUE;;DEMIRDOGEN ABDULLAH CANER,WO,A1,PENDING,G01M11/085;;G01L1/243;;G01L1/245,G01L1/24;;G01M11/08,https://lens.org/075-878-933-652-091,13,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_avco_corp_distribution_electromagnetic_power,asset_384ff00ff0d2,WO 1994/000890 A1,089-356-115-032-173,ELECTROMAGNETIC POWER DISTRIBUTION SYSTEM,1994-01-06,1992-06-26,AVCO CORP,,BRYANOS JAMES;;SOULE TIMOTHY;;HARRIS MICHAEL,WO,A1,PATENTED,H01Q3/40;;H01P5/12;;H01Q21/0075;;H01Q3/40;;H01P5/12;;H01Q21/0075,H01Q21/06;;H01P5/12;;H01P5/16;;H01Q3/40;;H01Q21/00,https://lens.org/089-356-115-032-173,3,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_avco_corp_fireproofing_panel,asset_ba038ac9cd30,CA 2066133 A1,162-311-839-478-185,FIREPROOFING PANEL SYSTEM,1992-10-25,1991-04-24,AVCO CORP,,CASTLE GEORGE K;;BLAKE MELVYN,CA,A1,DISCONTINUED,E04B1/944;;E04B1/942;;E04B1/944;;E04B1/942,E04B1/94;;E04C2/26;;E04F13/08,https://lens.org/162-311-839-478-185,2,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_baek_gyeong_calzoncillo_comprenden_donde_escroto_funcional_g,asset_f2d59a97f57e,CL 2011002536 A1,098-995-935-582-768,"Calzoncillo funcional para hombre, que comprenden un miembro soportador de pene, un miembro soportador de escroto y un miembro posterior, en donde se generan un receptaculo para el pene y un receptaculo para el escroto, con una primera, segunda y tercera seccion de plegado para soporte del pene y escroto.",2012-03-30,2009-04-13,BAEK GYEONG SU,,BAEK GYEONG-SU,CL,A1,PENDING,A41B9/023;;A41B9/02;;A41B9/023,A41B9/02,https://lens.org/098-995-935-582-768,30,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_baek_gyeong_functional_underpants,asset_71137306058d,ZA 201107179 B,001-832-758-060-276,FUNCTIONAL UNDERPANTS FOR MEN,2012-12-27,2009-04-13,BAEK GYEONG-SU,,BAEK GYEONG-SU,ZA,B,ACTIVE,A41B9/023;;A41B9/02;;A41B9/023,A41B/,https://lens.org/001-832-758-060-276,2,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_baker_reginald_cats_playhouse,asset_29fcc85e1ef3,GB 2244639 A,068-725-742-450-402,PLAYHOUSE FOR CATS,1991-12-11,1990-04-18,BAKER REGINALD D,,BAKER REGINALD D,GB,A,DISCONTINUED,A01K1/035;;A01K1/035,A01K1/03;;A01K1/035;;A01K15/02,https://lens.org/068-725-742-450-402,2,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_bassel_diebo_aprendizaje_autom_automatizado_dicos_dise_implan,asset_b8bbcf0ba198,CL 2025002322 A1,189-255-564-432-781,Diseño automatizado de implantes ortopédicos con aprendizaje automático y métodos para su uso.,2026-02-20,2023-02-07,BASSEL G DIEBO;;DANIELS ALAN H;;WILSON MILES C,,BASSEL G DIEBO;;ALAN H DANIELS;;MILES C WILSON,CL,A1,PENDING,G06N20/00;;G16H20/40;;G16H30/40;;G16H50/50;;G16H50/20;;A61B6/505;;A61B6/5217;;G06N3/09;;G06N3/08;;A61B34/10;;A61B2034/107;;A61B5/1071;;A61B5/407;;A61B17/7002;;A61B17/7004;;A61B17/7013;;A61B17/7011,A61B34/10;;G06N3/08;;G06N3/09;;G06N20/00;;G16H20/40;;G16H30/40;;G16H50/20;;G16H50/50,https://lens.org/189-255-564-432-781,10,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_benson_merritt_holder,asset_0a1fe9aaf68b,WO 1991/010389 A1,119-328-441-566-435,KEY HOLDER,1991-07-25,1990-01-22,BENSON MERRITT D,,BENSON MERRITT D,WO,A1,PENDING,A44B15/00;;Y10T70/8676;;Y10T70/8757;;A44B15/00;;Y10T70/8676;;Y10T70/8757,A44B15/00,https://lens.org/119-328-441-566-435,1,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_billion_industry_bonding_container_including_label_mounting_packa,asset_b999ae25507d,WO 2026/101134 A1,047-273-773-081-703,PACKAGING CONTAINER INCLUDING NON-BONDING LABEL MOUNTING PART,2026-05-15,2024-11-07,"BILLION ECO INDUSTRY CO., LTD.",,"IM, Se Mi",WO,A1,UNKNOWN,,B65D1/02;;B65D1/46;;B65D8/00;;B65D6/34;;B65D23/14,https://lens.org/047-273-773-081-703,7,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_biological_illumination_afstemmelig_biologisk_frembringelse_justeret_lam,asset_2ae2d7cd76cf,DK 3139081 T3,055-833-539-044-843,AFSTEMMELIG LED-LAMPE TIL FREMBRINGELSE AF BIOLOGISK JUSTERET LYS,2019-07-22,2011-12-05,BIOLOGICAL ILLUMINATION LLC,,MAXIK FREDRIC S;;BARTINE DAVID E;;SOLER ROBERT R;;GROVE ELIZA KATAR,DK,T3,ACTIVE,F21K9/23;;F21K9/232;;F21Y2105/16;;F21Y2115/10;;H05B45/20;;F21K9/23;;A61M21/00;;A61M21/02;;A61M2021/0044;;A61M2021/0083;;A61N5/0618;;A61N2005/0652;;A61N2005/0663;;F21K9/232;;F21Y2105/16;;F21Y2115/10;;H05B45/20,F21K9/00;;A61M21/02;;F21K9/23;;F21Y113/10;;F21Y113/13;;F21Y115/10;;H05B44/00,https://lens.org/055-833-539-044-843,5,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_biopid_corp_aliviar_atadura_doen_envolvendo_exsuda_para_pele,asset_5ddee3852324,BR 112013000945 A2,098-269-280-641-432,atadura para tratar doenças da pele e para aliviar os sintomas de doenças da pele envolvendo exsudação das proteínas do sangue,2016-05-17,2010-07-12,BIOPID CORP,,CHOI SEONG HYUN,BR,A2,DISCONTINUED,A61K9/703;;A61K31/545;;A61K31/717;;A61K31/74;;A61P17/00;;A61P17/02;;A61P17/04;;A61P17/06;;A61F13/01042;;A61B5/443;;A61F13/00063;;A61F13/01017;;A61K9/703;;A61K31/545;;A61K31/717;;A61K31/74;;A61L15/20;;A61L15/225;;A61L15/42,A61K9/70;;A61K31/545;;A61P17/00,https://lens.org/098-269-280-641-432,14,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_biosurfaces_2013_article_electrospinning_making_medical_suitable,asset_04e6362dfa04,US 8771582 B2,062-183-457-030-474,Electrospinning process for making a textile suitable for use as a medical article,2014-07-08,2005-03-04,PHANEUF MATTHEW D;;BROWN PHILIP J;;BIDE MARTIN J;;BIOSURFACES INC;;UNIV CLEMSON;;RHODE ISLAND BOARD OF EDUCATION,BIOSURFACES INC (2013-10-09);;CLEMSON UNIVERSITY (2013-12-12);;RHODE ISLAND BOARD OF EDUCATION (2013-11-08),PHANEUF MATTHEW D;;BROWN PHILIP J;;BIDE MARTIN J,US,B2,ACTIVE,D01F6/62;;A61K9/0092;;A61K9/70;;B29C48/022;;B29C48/05;;D01D1/02;;D01D5/0038;;D04H1/435;;D04H1/728;;D04H3/011;;D04H3/02;;D04H3/16;;D01F6/62;;A61K9/0092;;A61K9/70;;B29C48/022;;B29C48/05;;D01D1/02;;D01D5/0038;;D04H1/435;;D04H1/728;;D04H3/011;;D04H3/02;;D04H3/16,D04H3/02;;B29C48/05;;D06M10/00;;H05B6/00,https://lens.org/062-183-457-030-474,8,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_biosurfaces_2013_drug_genetic_materials_nanofibrous_protein_relea,asset_04e6362dfa04,US 10328032 B2,120-556-008-723-84X,"Nanofibrous materials as drug, protein, or genetic release vehicles",2019-06-25,2005-03-04,BIOSURFACES INC;;UNIV CLEMSON;;RHODE ISLAND BOARD OF EDUCATION,BIOSURFACES INC (2013-10-09);;CLEMSON UNIVERSITY (2013-12-12);;RHODE ISLAND BOARD OF EDUCATION (2013-11-08),PHANEUF MATTHEW D;;BROWN PHILIP J;;BIDE MARTIN J,US,B2,ACTIVE,A61K31/496;;A61F2/82;;A61K9/0092;;A61K9/70;;A61K31/337;;A61K31/4196;;B29C48/022;;B29C48/05;;D01D1/02;;D01D5/0038;;D01F6/62;;D04H1/435;;D04H1/728;;D04H3/011;;D04H3/02;;D04H3/16;;A61K9/7007;;A61F2/82;;A61K9/0092;;A61K9/70;;A61K31/337;;A61K31/4196;;A61K31/496;;B29C48/022;;B29C48/05;;D01D1/02;;D01D5/0038;;D01F6/62;;D04H1/435;;D04H1/728;;D04H3/011;;D04H3/02;;D04H3/16,A61K9/70;;A61F2/82;;A61K9/00;;A61K31/337;;A61K31/4196;;A61K31/496;;B29C48/00;;B29C48/05;;D01D1/02;;D01D5/00;;D01F6/62;;D04H1/435;;D04H1/728;;D04H3/011;;D04H3/02;;D04H3/16,https://lens.org/120-556-008-723-84X,9,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_biosurfaces_2014_biocomposite_graft_nanofibrous_prosthetic_vascul,asset_675715874db1,US 7413575 B2,097-255-211-802-999,Nanofibrous biocomposite prosthetic vascular graft,2008-08-19,2004-08-30,PHANEUF MATTHEW D;;BROWN PHILIP J;;BIDE MARTIN J,BIOSURFACES INC (2014-12-19);;CLEMSON UNIVERSITY (2015-01-06);;RHODE ISLAND BOARD OF EDUCATION (2014-12-31),PHANEUF MATTHEW D;;BROWN PHILIP J;;BIDE MARTIN J,US,B2,ACTIVE,A61F2/06;;A61F2/06,A61F2/06;;B29C47/00;;H05B7/00,https://lens.org/097-255-211-802-999,7,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_biosurfaces_2014_biocomposite_graft_nanofibrous_prosthetic_vascul,asset_567eda40d9b0,US 2006/0129234 A1,066-371-687-843-079,Nanofibrous biocomposite prosthetic vascular graft,2006-06-15,2004-08-30,PHANEUF MATTHEW D;;BROWN PHILIP J;;BIDE MARTIN J,BIOSURFACES INC (2014-12-19);;CLEMSON UNIVERSITY (2015-01-06);;RHODE ISLAND BOARD OF EDUCATION (2014-12-31),PHANEUF MATTHEW D;;BROWN PHILIP J;;BIDE MARTIN J,US,A1,ACTIVE,A61F2/06;;A61F2/06,A61F2/06,https://lens.org/066-371-687-843-079,7,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_biosurfaces_2014_drug_genetic_materials_nanofibrous_protein_relea,asset_ec0a4225d813,US 10441550 B2,073-690-978-081-475,"Nanofibrous materials as drug, protein, or genetic release vehicles",2019-10-15,2005-03-04,BIOSURFACES INC;;UNIV CLEMSON;;RHODE ISLAND BOARD OF EDUCATION,BIOSURFACES INC (2014-12-19);;CLEMSON UNIVERSITY (2015-06-06);;RHODE ISLAND BOARD OF EDUCATION (2014-12-31),PHANEUF MATTHEW D;;BROWN PHILIP J;;BIDE MARTIN J,US,B2,ACTIVE,A61K31/496;;A61F2/82;;A61K9/0092;;A61K9/70;;A61K31/337;;A61K31/4196;;B29C48/022;;B29C48/05;;D01D1/02;;D01D5/0038;;D01F6/62;;D04H1/435;;D04H1/728;;D04H3/011;;D04H3/02;;D04H3/16;;A61K9/7007;;A61F2/82;;A61K9/0092;;A61K9/70;;A61K31/337;;A61K31/4196;;A61K31/496;;B29C48/022;;B29C48/05;;D01D1/02;;D01D5/0038;;D01F6/62;;D04H1/435;;D04H1/728;;D04H3/011;;D04H3/02;;D04H3/16,A61K9/70;;A61F2/82;;A61K9/00;;A61K31/337;;A61K31/4196;;A61K31/496;;B29C48/00;;B29C48/05;;D01D1/02;;D01D5/00;;D01F6/62;;D04H1/435;;D04H1/728;;D04H3/011;;D04H3/02;;D04H3/16,https://lens.org/073-690-978-081-475,9,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_boryung_biopharma_cultivation_live_oral_preparing_typhoid_vaccine,asset_2111b60bf118,GB 2248241 A,077-014-280-423-682,Cultivation method for preparing an oral live typhoid vaccine,1992-04-01,1990-09-05,BORYUNG BIOPHARMA CO LTD,,PARK BONG WHA,GB,A,EXPIRED,C12N1/04;;A61K39/0275;;A61K2039/522;;A61K2039/542;;A61P31/04;;Y02A50/30;;C12N1/20,A61K39/00;;A61K39/02;;A61K39/112;;A61P31/04;;C12N1/04;;C12N1/20;;C12R1/42,https://lens.org/077-014-280-423-682,6,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_boston_scient_bladder_mapping_smart,asset_92095c756f3f,WO 2017/024135 A1,165-808-985-791-965,SMART DEVICE FOR BLADDER MAPPING,2017-02-09,2015-08-05,BOSTON SCIENT SCIMED INC;;NAGALE SANDRA;;SHOME SHIBAJI;;HARRAH TIMOTHY;;BODEN MARK;;SHUROS ALLAN;;CLARK BRYAN;;CHIAVETTA AMEDEO;;SWANSON LYNNE;;WEMER DENNIS,,NAGALE SANDRA;;SHOME SHIBAJI;;HARRAH TIMOTHY;;BODEN MARK;;SHUROS ALLAN;;CLARK BRYAN;;CHIAVETTA AMEDEO;;SWANSON LYNNE;;WEMER DENNIS,WO,A1,PENDING,A61B5/0036;;A61B5/0538;;A61B5/1076;;A61B5/20;;A61B5/205;;A61B5/6852;;A61B5/6874;;A61B5/0036;;A61B1/00045;;A61B1/044;;A61B1/07;;A61B1/307;;A61B5/0538;;A61B5/1076;;A61B5/20;;A61B5/202;;A61B5/205;;A61B5/391;;A61B5/6852;;A61B5/6853;;A61B5/6858;;A61B5/6874;;A61B5/6885;;A61B5/74;;A61B18/1492;;A61B2018/0022;;A61B2018/00267;;A61B2018/00517;;A61B2018/00577;;A61B2562/166;;A61N1/36007,A61B5/20;;A61B5/00;;A61B5/053;;A61B5/107,https://lens.org/165-808-985-791-965,3,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_bradley_milton_elemento_emettitore_giocattolo_luce,asset_896aa014cf27,IT 8667025 A0,088-308-948-023-885,GIOCATTOLO CON ELEMENTO EMETTITORE DI LUCE,1986-01-14,1985-03-11,BRADLEY MILTON INT,,BAIERA BERNARD LOOMIS VINCENT;;CALDWELL BENNIE J,IT,A0,DISCONTINUED,A63H3/38;;A63F2250/423;;A63H3/006;;A63H3/36;;A63H17/28;;A63H3/38;;A63F2250/423;;A63H3/006;;A63H3/36;;A63H17/28,A63H3/00;;A63H3/36;;A63H3/38;;A63H17/28,https://lens.org/088-308-948-023-885,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_brightstar_global_digital_digitalization_discs_secure_stored_tradi,asset_a6ea8b00cca7,US 2026/0141788 A1,010-795-200-099-426,SECURE DIGITALIZATION OF DATA TRADITIONALLY STORED ON DIGITAL VERSATILE DISCS,2026-05-21,,Brightstar Global Solutions Corporation,,Veniero Merlini;;Gianluca Ragnoni;;Emanuele Martire;;Aniello Raviele,US,A1,UNKNOWN,G07F17/329,G07F17/32,https://lens.org/010-795-200-099-426,7,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_brightstar_global_lottery_machine_ticket_vending,asset_ef53ea30c93b,US 12633199 B2,182-769-911-698-933,Lottery ticket vending machine,2026-05-19,,Brightstar Global Solutions Corporation,,Stewart Thoeni;;Paul A. Bucci;;Thomas Quaranta;;Wayne Forsey;;Herminio Avila,US,B2,UNKNOWN,G07F17/329;;G07F17/3216,G07F17/32,https://lens.org/182-769-911-698-933,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_broida_marna_absorbent_medical,asset_2f253e046eeb,EP 0485424 A1,030-418-099-307-121,ABSORBENT PAD FOR MEDICAL USE.,1992-05-20,1989-08-02,BROIDA MARNA,,BROIDA MARNA,EP,A1,DISCONTINUED,A61F13/45;;A61F5/445;;A61F2013/00748;;A61F2013/4593;;A61F2013/530481;;A61F13/45;;A61F5/445;;A61F2013/00748;;A61F2013/4593;;A61F2013/530481,A61F5/44;;A61F5/445;;A61F13/00;;A61F13/15,https://lens.org/030-418-099-307-121,2,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_broida_marna_absorbent_medical,asset_cd9fd3be8f46,WO 1991/001702 A1,058-859-740-219-734,ABSORBENT PAD FOR MEDICAL USE,1991-02-21,1989-08-02,BROIDA MARNA,,BROIDA MARNA,WO,A1,PENDING,A61F13/45;;A61F5/445;;A61F2013/00748;;A61F2013/4593;;A61F2013/530481;;A61F13/45;;A61F5/445;;A61F2013/00748;;A61F2013/4593;;A61F2013/530481,A61F5/44;;A61F5/445;;A61F13/00;;A61F13/15,https://lens.org/058-859-740-219-734,2,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_brooks_lamar_agents_moisture_thixotropic,asset_e252dccb9fdf,WO 1994/001376 A1,015-861-915-834-37X,"LOW MOISTURE THIXOTROPIC AGENTS, METHODS AND USES",1994-01-20,1989-03-10,BROOKS LAMAR E,,BROOKS LAMAR E;;BROOKS GERALD L,WO,A1,PENDING,C04B33/30,C04B33/30,https://lens.org/015-861-915-834-37X,3,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_brown_john_differential_forming_screw,asset_24125c430135,GB 2189863 A,191-093-496-325-900,A differential screw and a web forming die,1987-11-04,1986-03-27,BROWN INC JOHN,,CARLSEN RICHARD A,GB,A,DISCONTINUED,F16B35/005;;B29C48/08;;B29C48/313;;F16B5/0233;;F16B2200/97;;F16B35/005;;B29C48/08;;B29C48/313,B29C48/08;;B29C48/31;;F16B1/00;;F16B5/02;;F16B35/00,https://lens.org/191-093-496-325-900,3,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_brown_sharpe_amplifier_display_electronic_gage,asset_b3d4a7bf6c1b,WO 1989/009926 A1,150-599-844-781-402,ELECTRONIC GAGE AMPLIFIER AND DISPLAY,1989-10-19,1988-04-08,BROWN & SHARPE MFG,,SPINK STANLEY T JR,WO,A1,PENDING,G01B7/00;;G01R15/005;;G01B7/00;;G01R15/005,G01B7/00;;G01R15/00,https://lens.org/150-599-844-781-402,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_brown_sharpe_auxiliary_bearing_having_reservoir,asset_ae14ab053e38,EP 0457835 A1,125-785-870-376-235,GAS BEARING HAVING AN AUXILIARY RESERVOIR.,1991-11-27,1989-02-10,BROWN & SHARPE MFG,,HELMS ISRAEL F,EP,A1,DISCONTINUED,F16C32/06;;F16C29/025;;F16C32/06;;F16C29/025,F16C32/06;;F16C29/02,https://lens.org/125-785-870-376-235,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_brown_sharpe_auxiliary_bearing_having_reservoir,asset_1fd23c469431,WO 1990/009531 A1,067-446-396-742-112,GAS BEARING HAVING AN AUXILIARY RESERVOIR,1990-08-23,1989-02-10,BROWN & SHARPE MFG,,HELMS ISRAEL F,WO,A1,PENDING,F16C32/06;;F16C29/025;;F16C32/06;;F16C29/025,F16C32/06;;F16C29/02,https://lens.org/067-446-396-742-112,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_brown_sharpe_block_gage_stacked_step,asset_d1d6767a084b,EP 0586563 A1,041-345-725-957-08X,STACKED BLOCK STEP GAGE.,1994-03-16,1991-05-29,BROWN & SHARPE MFG,,BECKWITH WALTER L JR,EP,A1,EXPIRED,G01B3/30;;G01B3/30,G01B3/30,https://lens.org/041-345-725-957-08X,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_brown_sharpe_block_gage_stacked_step,asset_07e43a43848c,WO 1992/021930 A1,010-347-148-290-784,STACKED BLOCK STEP GAGE,1992-12-10,1991-05-29,BROWN & SHARPE MFG,,BECKWITH WALTER L JR,WO,A1,PATENTED,G01B3/30;;G01B3/30,G01B3/30,https://lens.org/010-347-148-290-784,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_brown_sharpe_calibration_coordinate_machine_measuring,asset_9765dfbfa170,EP 0386115 B1,080-138-275-358-604,CALIBRATION SYSTEM FOR COORDINATE MEASURING MACHINE.,1993-12-29,1987-11-19,BROWN & SHARPE MFG,,BECKWITH WALTER L JR,EP,B1,EXPIRED,G01B11/306;;G01B11/005;;G01B11/306;;G01B11/005,G01B11/00;;G01B11/30,https://lens.org/080-138-275-358-604,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_brown_sharpe_calibration_coordinate_machine_measuring,asset_30c917ce03d0,EP 0386115 A1,161-984-569-767-955,CALIBRATION SYSTEM FOR COORDINATE MEASURING MACHINE.,1990-09-12,1987-11-19,BROWN & SHARPE MFG,,BECKWITH WALTER L JR,EP,A1,EXPIRED,G01B11/306;;G01B11/005;;G01B11/306;;G01B11/005,G01B11/00;;G01B11/30,https://lens.org/161-984-569-767-955,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_brown_sharpe_coordinate_dampening_machine_measuring_vibration,asset_00b661b933b8,WO 1991/003707 A1,002-370-057-183-882,COORDINATE MEASURING MACHINE WITH VIBRATION DAMPENING SYSTEM,1991-03-21,1989-09-11,BROWN & SHARPE MFG,,HELMS ISRAEL F,WO,A1,PENDING,F16F7/108;;F16F7/1005;;F16F15/02;;G01B5/008;;F16F7/108;;F16F7/1005;;F16F15/02;;G01B5/008,F16F7/10;;F16F7/108;;F16F15/00;;F16F15/02;;G01B5/008,https://lens.org/002-370-057-183-882,5,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_brown_sharpe_dimensions_measuring_object_three,asset_78b521e80a4a,EP 0216041 B1,005-152-766-170-180,PROCESS AND DEVICE FOR MEASURING AN OBJECT IN THREE DIMENSIONS,1991-06-05,1985-08-01,BROWN & SHARPE MANUFACTURING COMPANY;;TESA S.A.,,"BRAMAN, DAVID P.;;HONER, A. MICHAEL",EP,B1,EXPIRED,G01B21/04;;G01B21/20;;G01B21/04,G01B5/20;;G01B5/008;;G01B21/04,https://lens.org/005-152-766-170-180,4,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_brown_university_ace2_cells_enters_host_induced_infection_prevent,asset_4e379df85a22,US 2023/0312752 A1,077-960-637-991-633,"METHODS FOR PREVENTING, REVERSING OR TREATING AN INFECTION INDUCED BY A VIRUS THAT ENTERS HOST CELLS VIA ACE2 RECEPTOR",2023-10-05,2021-11-24,UNIV BROWN,BROWN UNIVERSITY (2023-03-07),ELIAS JACK A;;LEE CHUN GEUN;;KAMLE SUCHITRA;;MA BING;;LEE CHANGMIN,US,A1,PENDING,A61P31/14;;C07K2317/76;;C07K16/40;;C07K16/40;;C07K2317/24;;C07K2317/565;;A61P31/14,A61P31/14;;C07K16/40,https://lens.org/077-960-637-991-633,13,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_brown_university_achieve_administration_following_mucosal_oral_pa,asset_f7dc207710c4,US 2025/0144042 A1,164-035-847-872-873,COMPOSITIONS AND METHODS TO ACHIEVE SYSTEMIC UPTAKE OF PARTICLES FOLLOWING ORAL OR MUCOSAL ADMINISTRATION,2025-05-08,2022-02-22,UNIV BROWN,BROWN UNIVERSITY (2023-07-02),MATHIOWITZ EDITH;;AZAGURY AHARON;;MILOVANOVIC KOSTA;;BAPTISTA CAMERON;;JONES CARDER;;DARLING ERIC,US,A1,PENDING,A61K9/0053;;A61K9/0034;;A61K9/5161;;A61K9/5138;;A61K9/5153;;A61K9/5192;;A61K9/5123;;A61K9/5161;;A61K9/5169,A61K9/51,https://lens.org/164-035-847-872-873,10,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_brown_university_acidosis_cancer_cell_chemotherapy_efficacy_envir,asset_b6bd811b93c1,US 2022/0313714 A1,004-879-048-470-876,pH REGULATING HYDROGELS THAT NEUTRALIZE CANCER CELL ENVIRONMENT ACIDOSIS AND INCREASE CHEMOTHERAPY EFFICACY,2022-10-06,2021-03-31,UNIV BROWN,BROWN UNIVERSITY (2022-04-08),SRIVASTAVA VIKAS;;SANTOKI SAVAN;;AHMED ZAHRA;;MAYS GAVIN,US,A1,PENDING,A61K31/704;;A61K31/136;;A61K31/337;;A61P35/00;;A61K31/404;;A61K9/06;;A61K47/36;;A61K9/0024;;A61K47/34;;A61K31/704;;A61K9/06;;A61K47/34;;A61K47/36;;A61K9/0024;;A61K31/136;;A61K31/404;;A61K31/337;;A61P35/00;;A61K47/02,A61K31/704;;A61K9/00;;A61K9/06;;A61K31/136;;A61K31/337;;A61K31/404;;A61K47/02;;A61K47/34;;A61K47/36;;A61P35/00,https://lens.org/004-879-048-470-876,13,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_brown_university_across_aging_beta_convolutional_dictionary_disea,asset_d1c122ef3656,US 2024/0366141 A1,061-539-903-004-734,"DISSECTING BETA WAVEFORMS USING CONVOLUTIONAL DICTIONARY LEARNING ACROSS SENSORY PERCEPTION, AGING, AND DISEASE",2024-11-07,2023-05-05,UNIV BROWN,BROWN UNIVERSITY (2024-02-04),JONES STEPHANIE;;ZHOU DAVID,US,A1,PENDING,A61B2503/40;;A61B2503/42;;A61B5/7267;;A61B5/374;;A61B5/384;;A61B5/245;;A61B5/293;;A61B5/37;;A61B5/374;;A61B2503/42;;A61B2503/40;;A61B5/384,A61B5/374;;A61B5/384,https://lens.org/061-539-903-004-734,14,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
auto_brown_university_active_agents_delivery_improved_nanoparticle_ora,asset_385ecdcd3d89,US 8673359 B2,001-305-675-395-797,Nanoparticle compositions and methods for improved oral delivery of active agents,2014-03-18,2010-07-08,CHO DANIEL;;REINEKE JOSHUA;;MATHIOWITZ EDITH;;LAULICHT BRYAN;;UNIV BROWN,BROWN UNIVERSITY (2011-07-27),CHO DANIEL;;REINEKE JOSHUA;;MATHIOWITZ EDITH;;LAULICHT BRYAN,US,B2,ACTIVE,A61K31/713;;A61K9/5026;;A61K9/5031;;A61K9/5073;;A61K9/5089;;A61K9/5138;;A61K9/5146;;A61K9/5192;;A61K38/00;;A61K31/713;;A61K9/5026;;A61K9/5031;;A61K9/5073;;A61K9/5089;;A61K9/5138;;A61K9/5146;;A61K9/5192;;A61K38/00,A61K9/50;;A61K38/02;;A61K47/34;;A61K48/00,https://lens.org/001-305-675-395-797,8,deduped_family_selected_with_max_assets_policy,lens_patent_csv,false,0.8
